solar_size,prod_cost_wt,hour,demand_kWh,dual,marginal_plant,marginal_type,technology_cost,emissions,flat_unit,flat_unit_eff
50,0.0,7,5038100.0,0.6435593760903592,TETO NS,thermal-gas,494339814.0208072,71729785.28879264,TENT B1,0.9671517922249849
50,0.0,8,5071300.0,0.6435593760903592,TETO NS,thermal-gas,494339814.0208072,71729785.28879264,TENT B1,0.9671517922249849
50,0.0,9,5046400.0,0.6435593760903592,TETO NS,thermal-gas,494339814.0208072,71729785.28879264,TENT B1,0.9671517922249849
50,0.0,10,5046400.0,0.6435593760903592,TETO NS,thermal-gas,494339814.0208072,71729785.28879264,TENT B1,0.9671517922249849
50,0.0,11,5029800.0,0.6435593760903592,TETO NS,thermal-gas,494339814.0208072,71729785.28879264,TENT B1,0.9671517922249849
50,0.0,12,4980000.0,0.6435593760903592,TETO NS,thermal-gas,494339814.0208072,71729785.28879264,TENT B1,0.9671517922249849
50,0.0,13,4963400.0,0.6435593760903592,TETO NS,thermal-gas,494339814.0208072,71729785.28879264,TENT B1,0.9671517922249849
50,0.0,14,4921900.0,0.03207775026623007,Vrla 1,hydro,494339814.0208072,71729785.28879264,TENT B1,0.9671517922249849
50,0.0,15,4921900.0,0.03207775026623007,Vrla 1,hydro,494339814.0208072,71729785.28879264,TENT B1,0.9671517922249849
50,0.0,16,4921900.0,0.03207775026623007,Vrla 1,hydro,494339814.0208072,71729785.28879264,TENT B1,0.9671517922249849
50,0.0,17,5096200.0,0.6435593760903592,TETO NS,thermal-gas,494339814.0208072,71729785.28879264,TENT B1,0.9671517922249849
50,0.0,18,5187500.0,15.761049787225549,mixed,mixed,494339814.0208072,71729785.28879264,TENT B1,0.9671517922249849
50,0.0,19,5174827.707,0.6435593760903593,TETO NS,thermal-gas,494339814.0208072,71729785.28879264,TENT B1,0.9671517922249849
50,0.0,20,5158241.72,0.6435593760903593,TETO NS,thermal-gas,494339814.0208072,71729785.28879264,TENT B1,0.9671517922249849
50,0.0,21,4967502.879,0.6435593760903593,TETO NS,thermal-gas,494339814.0208072,71729785.28879264,TENT B1,0.9671517922249849
50,0.0,22,4793350.023,0.03057853759793701,HEDJ 1,hydro,494339814.0208072,71729785.28879264,TENT B1,0.9671517922249849
50,0.0,23,4635783.154,0.03057853759793701,HEDJ 1,hydro,494339814.0208072,71729785.28879264,TENT B1,0.9671517922249849
50,0.05,0,4619197.168,0.11823701204535644,HEDJ 1,hydro,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,1,4461630.298,0.11823701204535644,HEDJ 1,hydro,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,2,4469923.292,0.11823701204535644,HEDJ 1,hydro,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,3,4386993.36,0.11823701204535644,HEDJ 1,hydro,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,4,4254305.47,0.11823701204535644,HEDJ 1,hydro,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,5,4204547.512,0.11823701204535644,HEDJ 1,hydro,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,6,4672900.0,0.11823701204535644,HEDJ 1,hydro,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,7,5038100.0,1.3994132963760775,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,8,5071300.0,1.3994132963760775,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,9,5046400.0,1.3994132963760775,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,10,5046400.0,1.3994132963760775,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,11,5029800.0,1.3994132963760775,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,12,4980000.0,1.3994132963760775,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,13,4963400.0,1.3994132963760775,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,14,4921900.0,0.3395,New Solar,solar,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,15,4921900.0,0.3395,New Solar,solar,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,16,4921900.0,0.3395,New Solar,solar,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,17,5096200.0,1.3994132963760775,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,18,5187500.0,10.800376010240075,mixed,mixed,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,19,5174827.707,1.3994132963760775,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,20,5158241.72,1.3994132963760775,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,21,4967502.879,1.3994132963760775,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,22,4793350.023,0.12025647519466098,HE Pirot,hydro,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.05,23,4635783.154,0.11823701204535644,HEDJ 1,hydro,492043019.8384548,71730527.8748031,TENT B1,1.178273951747268
50,0.1,0,4619197.168,0.20589548649277584,HEDJ 1,hydro,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,1,4461630.298,0.20589548649277584,HEDJ 1,hydro,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,2,4469923.292,0.20589548649277584,HEDJ 1,hydro,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,3,4386993.36,0.20589548649277584,HEDJ 1,hydro,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,4,4254305.47,0.20589548649277584,HEDJ 1,hydro,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,5,4204547.512,0.20589548649277584,HEDJ 1,hydro,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,6,4672900.0,0.20589548649277584,HEDJ 1,hydro,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,7,5038100.0,2.1552672166617954,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,8,5071300.0,2.1552672166617954,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,9,5046400.0,2.1552672166617954,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,10,5046400.0,2.1552672166617954,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,11,5029800.0,2.1552672166617954,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,12,4980000.0,2.1552672166617954,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,13,4963400.0,2.1552672166617954,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,14,4921900.0,0.669,New Solar,solar,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,15,4921900.0,0.669,New Solar,solar,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,16,4921900.0,0.669,New Solar,solar,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,17,5096200.0,2.1552672166617954,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,18,5187500.0,5.773991257408298,mixed,mixed,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,19,5174827.707,2.155267216661795,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,20,5158241.72,2.155267216661795,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,21,4967502.879,2.155267216661795,TETO NS,thermal-gas,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,22,4793350.023,0.2094121378389786,HE Pirot,hydro,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.1,23,4635783.154,0.20589548649277584,HEDJ 1,hydro,492043019.8384548,71730527.8748031,TENT B1,1.3893961112695514
50,0.15,0,4619197.168,0.29355396094019526,HEDJ 1,hydro,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,1,4461630.298,0.29355396094019526,HEDJ 1,hydro,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,2,4469923.292,0.29355396094019526,HEDJ 1,hydro,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,3,4386993.36,0.29355396094019526,HEDJ 1,hydro,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,4,4254305.47,0.29355396094019526,HEDJ 1,hydro,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,5,4204547.512,0.29355396094019526,HEDJ 1,hydro,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,6,4672900.0,0.29355396094019526,HEDJ 1,hydro,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,7,5038100.0,2.9111211369475125,TETO NS,thermal-gas,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,8,5071300.0,2.9111211369475125,TETO NS,thermal-gas,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,9,5046400.0,2.9111211369475125,TETO NS,thermal-gas,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,10,5046400.0,2.9111211369475125,TETO NS,thermal-gas,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,11,5029800.0,2.9111211369475125,TETO NS,thermal-gas,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,12,4980000.0,2.9111211369475125,TETO NS,thermal-gas,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,13,4963400.0,1.2594951389048084,Solarna Elektrana,solar,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,14,4921900.0,0.9984999999999999,New Solar,solar,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,15,4921900.0,0.9984999999999999,New Solar,solar,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,16,4921900.0,0.9984999999999999,New Solar,solar,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,17,5096200.0,2.9111211369475125,TETO NS,thermal-gas,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,18,5187500.0,2.9111211369475125,TETO NS,thermal-gas,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,19,5174827.707,2.911121136947513,TETO NS,thermal-gas,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,20,5158241.72,2.911121136947513,TETO NS,thermal-gas,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,21,4967502.879,2.3992325026192383,mixed,mixed,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,22,4793350.023,0.29856780048329634,HE Pirot,hydro,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.15,23,4635783.154,0.29355396094019526,HEDJ 1,hydro,488244508.1374241,72311813.06924269,TENT B1,1.6005182707918346
50,0.2,0,4619197.168,0.38121243538761485,HEDJ 1,hydro,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,1,4461630.298,0.38121243538761485,HEDJ 1,hydro,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,2,4469923.292,0.38121243538761485,HEDJ 1,hydro,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,3,4386993.36,0.38121243538761485,HEDJ 1,hydro,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,4,4254305.47,0.38121243538761485,HEDJ 1,hydro,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,5,4204547.512,0.38121243538761485,HEDJ 1,hydro,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,6,4672900.0,0.38121243538761485,HEDJ 1,hydro,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,7,5038100.0,3.6669750572332314,TETO NS,thermal-gas,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,8,5071300.0,3.6669750572332314,TETO NS,thermal-gas,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,9,5046400.0,3.6669750572332314,TETO NS,thermal-gas,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,10,5046400.0,3.6669750572332314,TETO NS,thermal-gas,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,11,5029800.0,3.6669750572332314,TETO NS,thermal-gas,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,12,4980000.0,3.1739750339942243,mixed,mixed,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,13,4963400.0,1.328,New Solar,solar,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,14,4921900.0,0.39990261998566823,Vrla 1,hydro,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,15,4921900.0,0.39990261998566823,Vrla 1,hydro,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,16,4921900.0,0.39990261998566823,Vrla 1,hydro,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,17,5096200.0,3.6669750572332314,TETO NS,thermal-gas,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,18,5187500.0,3.6669750572332314,TETO NS,thermal-gas,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,19,5174827.707,3.6669750572332314,TETO NS,thermal-gas,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,20,5158241.72,3.6669750572332314,TETO NS,thermal-gas,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,21,4967502.879,1.344,New Solar,solar,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,22,4793350.023,0.38121243538761485,HEDJ 1,hydro,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.2,23,4635783.154,0.38121243538761485,HEDJ 1,hydro,487256255.1227596,72516887.20395684,TENT B1,1.811640430314118
50,0.25,0,4619197.168,0.4688709098350341,HEDJ 1,hydro,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,1,4461630.298,0.4688709098350341,HEDJ 1,hydro,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,2,4469923.292,0.4688709098350341,HEDJ 1,hydro,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,3,4386993.36,0.4688709098350341,HEDJ 1,hydro,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,4,4254305.47,0.4688709098350341,HEDJ 1,hydro,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,5,4204547.512,0.4688709098350341,HEDJ 1,hydro,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,6,4672900.0,0.4688709098350341,HEDJ 1,hydro,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,7,5038100.0,4.422828977518948,TETO NS,thermal-gas,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,8,5071300.0,4.422828977518948,TETO NS,thermal-gas,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,9,5046400.0,4.422828977518948,TETO NS,thermal-gas,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,10,5046400.0,4.422828977518948,TETO NS,thermal-gas,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,11,5029800.0,4.422828977518948,TETO NS,thermal-gas,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,12,4980000.0,1.6575,New Solar,solar,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,13,4963400.0,0.4918588374155277,Vrla 1,hydro,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,14,4921900.0,0.4850035812746154,Vrla 3,hydro,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,15,4921900.0,0.4850035812746154,Vrla 3,hydro,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,16,4921900.0,0.4850035812746154,Vrla 3,hydro,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,17,5096200.0,4.422828977518948,TETO NS,thermal-gas,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,18,5187500.0,4.422828977518948,TETO NS,thermal-gas,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,19,5174827.707,4.422828977518948,TETO NS,thermal-gas,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,20,5158241.72,4.422828977518948,TETO NS,thermal-gas,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,21,4967502.879,0.9166335886484176,mixed,mixed,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,22,4793350.023,0.4688709098350341,HEDJ 1,hydro,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.25,23,4635783.154,0.4688709098350341,HEDJ 1,hydro,484784773.406345,73235129.57636908,TENT B1,2.0227625898364012
50,0.3,0,4619197.168,0.5565293842824537,HEDJ 1,hydro,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,1,4461630.298,0.5565293842824537,HEDJ 1,hydro,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,2,4469923.292,0.5565293842824537,HEDJ 1,hydro,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,3,4386993.36,0.5565293842824537,HEDJ 1,hydro,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,4,4254305.47,0.5565293842824537,HEDJ 1,hydro,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,5,4204547.512,0.5560106582138267,Zvornik,hydro,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,6,4672900.0,0.5565293842824537,HEDJ 1,hydro,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,7,5038100.0,5.178682897804666,TETO NS,thermal-gas,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,8,5071300.0,5.178682897804666,TETO NS,thermal-gas,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,9,5046400.0,5.178682897804666,TETO NS,thermal-gas,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,10,5046400.0,5.178682897804666,TETO NS,thermal-gas,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,11,5029800.0,2.293860468424653,mixed,mixed,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,12,4980000.0,1.9869999999999999,New Solar,solar,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,13,4963400.0,0.5838150548453873,Vrla 1,hydro,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,14,4921900.0,0.5756781638607391,Vrla 3,hydro,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,15,4921900.0,0.5756781638607391,Vrla 3,hydro,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,16,4921900.0,0.5756781638607391,Vrla 3,hydro,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,17,5096200.0,5.178682897804666,TETO NS,thermal-gas,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,18,5187500.0,5.178682897804666,TETO NS,thermal-gas,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,19,5174827.707,5.1786828978046655,TETO NS,thermal-gas,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,20,5158241.72,5.1786828978046655,TETO NS,thermal-gas,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,21,4967502.879,0.5838150548453873,Vrla 1,hydro,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,22,4793350.023,0.5565293842824537,HEDJ 1,hydro,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.3,23,4635783.154,0.5565293842824537,HEDJ 1,hydro,484214799.0900047,73446878.88870373,TENT B1,2.2338847493586846
50,0.35,0,4619197.168,0.644187858729873,HEDJ 1,hydro,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,1,4461630.298,0.644187858729873,HEDJ 1,hydro,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,2,4469923.292,0.644187858729873,HEDJ 1,hydro,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,3,4386993.36,0.644187858729873,HEDJ 1,hydro,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,4,4254305.47,0.644187858729873,HEDJ 1,hydro,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,5,4204547.512,0.6435874285551988,Zvornik,hydro,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,6,4672900.0,0.644187858729873,HEDJ 1,hydro,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,7,5038100.0,4.998445731950033,mixed,mixed,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,8,5071300.0,5.9345368180903835,TETO NS,thermal-gas,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,9,5046400.0,5.9345368180903835,TETO NS,thermal-gas,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,10,5046400.0,5.9345368180903835,TETO NS,thermal-gas,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,11,5029800.0,2.3164999999999996,New Solar,solar,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,12,4980000.0,0.6757712722752467,Vrla 1,hydro,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,13,4963400.0,0.6757712722752467,Vrla 1,hydro,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,14,4921900.0,0.6663527464468626,Vrla 3,hydro,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,15,4921900.0,0.6663527464468626,Vrla 3,hydro,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,16,4921900.0,0.6663527464468626,Vrla 3,hydro,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,17,5096200.0,5.9345368180903835,TETO NS,thermal-gas,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,18,5187500.0,5.9345368180903835,TETO NS,thermal-gas,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,19,5174827.707,5.934536818090383,TETO NS,thermal-gas,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,20,5158241.72,5.934536818090383,TETO NS,thermal-gas,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,21,4967502.879,0.6757712722752467,Vrla 1,hydro,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,22,4793350.023,0.644187858729873,HEDJ 1,hydro,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.35,23,4635783.154,0.644187858729873,HEDJ 1,hydro,484088646.62089115,73509199.40682344,TENT B1,2.445006908880968
50,0.4,0,4619197.168,0.7318463331772924,HEDJ 1,hydro,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,1,4461630.298,0.7318463331772924,HEDJ 1,hydro,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,2,4469923.292,0.7318463331772924,HEDJ 1,hydro,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,3,4386993.36,0.7318463331772924,HEDJ 1,hydro,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,4,4254305.47,0.7318463331772924,HEDJ 1,hydro,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,5,4204547.512,0.7311641988965711,Zvornik,hydro,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,6,4672900.0,0.7318463331772924,HEDJ 1,hydro,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,7,5038100.0,3.1264750878098027,mixed,mixed,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,8,5071300.0,6.690390738376102,TETO NS,thermal-gas,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,9,5046400.0,6.690390738376102,TETO NS,thermal-gas,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,10,5046400.0,6.690390738376102,TETO NS,thermal-gas,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,11,5029800.0,2.646,New Solar,solar,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,12,4980000.0,0.7677274897051063,Vrla 1,hydro,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,13,4963400.0,0.7677274897051063,Vrla 1,hydro,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,14,4921900.0,0.7509233506017625,Vrla 4,hydro,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,15,4921900.0,0.7509233506017625,Vrla 4,hydro,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,16,4921900.0,0.7509233506017625,Vrla 4,hydro,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,17,5096200.0,6.690390738376102,TETO NS,thermal-gas,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,18,5187500.0,6.690390738376102,TETO NS,thermal-gas,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,19,5174827.707,6.690390738376102,TETO NS,thermal-gas,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,20,5158241.72,6.690390738376102,TETO NS,thermal-gas,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,21,4967502.879,0.7677274897051065,Vrla 1,hydro,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,22,4793350.023,0.7318463331772924,HEDJ 1,hydro,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.4,23,4635783.154,0.7318463331772924,HEDJ 1,hydro,483956135.32083017,73595858.93229693,TENT B1,2.6561290684032515
50,0.45,0,4619197.168,0.8195048076247118,HEDJ 1,hydro,483863545.940463,73660422.65727365,TENT B1,2.8672512279255344
50,0.45,1,4461630.298,0.8195048076247118,HEDJ 1,hydro,483863545.940463,73660422.65727365,TENT B1,2.8672512279255344
50,0.45,2,4469923.292,0.8195048076247118,HEDJ 1,hydro,483863545.940463,73660422.65727365,TENT B1,2.8672512279255344
50,0.45,3,4386993.36,0.8195048076247118,HEDJ 1,hydro,483863545.940463,73660422.65727365,TENT B1,2.8672512279255344
50,0.45,4,4254305.47,0.8195048076247118,HEDJ 1,hydro,483863545.940463,73660422.65727365,TENT B1,2.8672512279255344
